GENESIS-Tabelle: Temporär
Steuereinnahmen: Bundesländer, Quartale, Steuerarten vor der;;;
Steuerverteilung;;;
Statistik über das Steueraufkommen;;;
Steuereinnahmen (Tsd. EUR);;;
;;;Steuerarten vor der Steuerverteilung
;;;Biersteuer
Mecklenburg-Vorpommern;2011;3. Quartal;5712
Mecklenburg-Vorpommern;2011;4. Quartal;4320
Mecklenburg-Vorpommern;2012;1. Quartal;3968
Mecklenburg-Vorpommern;2012;2. Quartal;4925
Mecklenburg-Vorpommern;2012;3. Quartal;5187
Mecklenburg-Vorpommern;2012;4. Quartal;4223
Mecklenburg-Vorpommern;2013;1. Quartal;3340
Mecklenburg-Vorpommern;2013;2. Quartal;5792
Mecklenburg-Vorpommern;2013;3. Quartal;5695
Mecklenburg-Vorpommern;2013;4. Quartal;4358
Mecklenburg-Vorpommern;2014;1. Quartal;4929
Mecklenburg-Vorpommern;2014;2. Quartal;5676
Mecklenburg-Vorpommern;2014;3. Quartal;6152
Mecklenburg-Vorpommern;2014;4. Quartal;5313
Mecklenburg-Vorpommern;2015;1. Quartal;4695
Mecklenburg-Vorpommern;2015;2. Quartal;5389
Mecklenburg-Vorpommern;2015;3. Quartal;6430
Mecklenburg-Vorpommern;2015;4. Quartal;5415
Mecklenburg-Vorpommern;2016;1. Quartal;4858
Mecklenburg-Vorpommern;2016;2. Quartal;6031
Mecklenburg-Vorpommern;2016;3. Quartal;...
Mecklenburg-Vorpommern;2016;4. Quartal;...
Niedersachsen;1999;1. Quartal;8379
Niedersachsen;1999;2. Quartal;10677
Niedersachsen;1999;3. Quartal;11385
Niedersachsen;1999;4. Quartal;9623
Niedersachsen;2000;1. Quartal;8545
Niedersachsen;2000;2. Quartal;11517
Niedersachsen;2000;3. Quartal;10803
Niedersachsen;2000;4. Quartal;10525
Niedersachsen;2001;1. Quartal;8930
Niedersachsen;2001;2. Quartal;11298
Niedersachsen;2001;3. Quartal;11281
Niedersachsen;2001;4. Quartal;9508
Niedersachsen;2002;1. Quartal;8566
Niedersachsen;2002;2. Quartal;10845
Niedersachsen;2002;3. Quartal;10894
Niedersachsen;2002;4. Quartal;9407
Niedersachsen;2003;1. Quartal;7918
Niedersachsen;2003;2. Quartal;8585
Niedersachsen;2003;3. Quartal;9426
Niedersachsen;2003;4. Quartal;8460
Niedersachsen;2004;1. Quartal;8174
Niedersachsen;2004;2. Quartal;9058
Niedersachsen;2004;3. Quartal;8576
Niedersachsen;2004;4. Quartal;6897
Niedersachsen;2005;1. Quartal;6337
Niedersachsen;2005;2. Quartal;7999
Niedersachsen;2005;3. Quartal;8497
Niedersachsen;2005;4. Quartal;7144
Niedersachsen;2006;1. Quartal;6411
Niedersachsen;2006;2. Quartal;8731
Niedersachsen;2006;3. Quartal;8951
Niedersachsen;2006;4. Quartal;7177
Niedersachsen;2007;1. Quartal;6863
Niedersachsen;2007;2. Quartal;8656
Niedersachsen;2007;3. Quartal;6223
Niedersachsen;2007;4. Quartal;7089
Niedersachsen;2008;1. Quartal;6451
Niedersachsen;2008;2. Quartal;7913
Niedersachsen;2008;3. Quartal;8057
Niedersachsen;2008;4. Quartal;7001
Niedersachsen;2009;1. Quartal;6457
Niedersachsen;2009;2. Quartal;7843
Niedersachsen;2009;3. Quartal;8118
Niedersachsen;2009;4. Quartal;6395
Niedersachsen;2010;1. Quartal;5920
Niedersachsen;2010;2. Quartal;7622
Niedersachsen;2010;3. Quartal;7945
Niedersachsen;2010;4. Quartal;5875
Niedersachsen;2011;1. Quartal;5094
Niedersachsen;2011;2. Quartal;7960
Niedersachsen;2011;3. Quartal;7622
Niedersachsen;2011;4. Quartal;6347
Niedersachsen;2012;1. Quartal;6222
Niedersachsen;2012;2. Quartal;8189
Niedersachsen;2012;3. Quartal;8588
Niedersachsen;2012;4. Quartal;7319
Niedersachsen;2013;1. Quartal;5429
Niedersachsen;2013;2. Quartal;8089
Niedersachsen;2013;3. Quartal;8439
Niedersachsen;2013;4. Quartal;6239
Niedersachsen;2014;1. Quartal;6851
Niedersachsen;2014;2. Quartal;6452
Niedersachsen;2014;3. Quartal;7940
Niedersachsen;2014;4. Quartal;6602
Niedersachsen;2015;1. Quartal;5949
Niedersachsen;2015;2. Quartal;6902
Niedersachsen;2015;3. Quartal;7753
Niedersachsen;2015;4. Quartal;6558
Niedersachsen;2016;1. Quartal;6096
Niedersachsen;2016;2. Quartal;7712
Niedersachsen;2016;3. Quartal;...
Niedersachsen;2016;4. Quartal;...
Nordrhein-Westfalen;1999;1. Quartal;55162
